LNR,RESPONSE
17851,0.021983365286799127
17872,0.00465647105453645
17886,0.004566645063881544
18223,0.007248386308726136
18892,0.004631165533456
18894,0.008871238820083787
18571,0.004208319215879741
18575,0.012096456244756195
18904,0.007401924667438774
18579,0.0046175668670920406
18587,0.004409205773464342
18601,0.006818179732431866
18602,0.00887310472640597
18605,0.003777491416976845
18610,0.00465647105453645
63423,0.00465647105453645
63433,0.0076300870895478785
63750,0.005460474160752645
54840,0.007278281378945319
55151,0.010609973702248627
55162,0.00890773178103201
55790,0.0052298784703764
50972,0.005980770012932911
51627,0.00465647105453645
51637,0.004946368435168695
51954,0.013024837922119252
52605,0.008251862505992403
52931,0.008580508516833106
53261,0.011512934685114832
53571,0.00465647105453645
53580,0.010370210305980242
54545,0.00465647105453645
54869,0.006980618713390639
55188,0.0077794526002476745
55499,0.00465647105453645
55812,0.011165265919923863
55828,0.006076174486462122
65942,0.009804747821041848
65945,0.011888065866861126
61477,0.006310785357935693
61485,0.00465647105453645
61802,0.004686838959636973
61808,0.004181461617887887
62118,0.011911669159051737
62123,0.0046784454117933805
62442,0.00465647105453645
62452,0.010379718728649049
62768,0.012295361225651063
62770,0.007183483074779085
63090,0.012710783368891714
63395,0.00465647105453645
63400,0.004883606432087623
63716,0.014129407308968835
64047,0.006484901148674435
64678,0.005858110236588003
65011,0.00465647105453645
65956,0.007719678568737306
65963,0.006348253418649024
65970,0.007976238704413522
61186,0.005120988393780265
61503,0.021656175201285092
61512,0.010203898708124498
62143,0.010156240540918515
62152,0.009988754167103922
62456,0.023174114367545014
62457,0.010207583504751403
62774,0.00980945641850998
62781,0.00465647105453645
62786,0.006847838903190553
63101,0.007035548293032978
63104,0.007582097815303422
63110,0.00465647105453645
63111,0.004521726537812534
72922,0.013042960518712489
72926,0.0070838234906186875
62420,0.011695608486343196
62430,0.0088147963494922
62744,0.00465647105453645
62750,0.009107195650330684
64021,0.00465647105453645
64029,0.011107874590452746
64032,0.004909636161420622
64338,0.004410866766092064
64351,0.00465647105453645
64662,0.008388790362629918
64986,0.007691852202821961
64991,0.00465647105453645
65302,0.009676075851683862
75427,0.007750177625316206
75740,0.004796969840058624
71280,0.012046634805465152
71607,0.004059668197620578
71614,0.00465647105453645
72235,0.00512098201512628
72572,0.009386876988437053
74164,0.00465647105453645
74483,0.007156829951333538
74491,0.00465647105453645
74492,0.006683068087461783
74494,0.004928335209890749
74804,0.015716014467094946
74807,0.009635879040892933
75447,0.01237310533862872
71307,0.008016278604648834
71312,0.021800767902246054
71619,0.009884226545609371
71625,0.00465647105453645
71627,0.00516323805361796
71936,0.005580039405807844
72577,0.008932338465836676
72905,0.00465647105453645
73542,0.00474461036154648
73544,0.012095970487933079
73553,0.00465647105453645
73874,0.01665969461989953
73875,0.0045365813072580675
74191,0.004879059867117557
74497,0.00711909236033115
74504,0.0046038672409933565
74823,0.006941817899481433
74830,0.004008710655998394
74831,0.007184756082076763
75139,0.0072951773037524745
75140,0.00465647105453645
75461,0.006120805261975208
75464,0.04543593060634748
76106,0.00465647105453645
71319,0.008286700398690129
71332,0.009178340821077737
71647,0.009980736814982445
72284,0.00465647105453645
16770,0.010420859386784767
17069,0.00465647105453645
17072,0.008235773569563887
17097,0.008297298566840942
16798,0.00794843843178851
17103,0.004184912298858901
17104,0.009532701140354392
16831,0.004267764973969252
17133,0.011439640378251976
16842,0.009806952127453658
16549,0.006746143020910516
16554,0.004648075430586794
16880,0.00465647105453645
16885,0.007668273928094349
16897,0.008457903117090769
16585,0.003686869746067597
16591,0.004485611809541314
16909,0.00465647105453645
16604,0.004994074533052569
16613,0.005006209942597734
16614,0.007431283523534995
16921,0.005310646629455685
16931,0.00726603861906176
16932,0.004676094158017917
16628,0.00414842819400525
16949,0.004549884662674484
16652,0.010872746763034962
17623,0.0048101713418778665
17638,0.005310040671558509
17672,0.004758525372776749
17351,0.010042203912548859
17696,0.008043950969145227
17697,0.0034820552910285432
17360,0.004936523755987619
17361,0.00571755588818375
17371,0.004585862125545865
17405,0.008348404840191347
17413,0.009861594032961744
17730,0.004594091484804557
17419,0.007231751883242565
17420,0.017049726502369782
17740,0.011721279300244298
17746,0.0037861494238790425
17754,0.015848400400375228
17756,0.00465647105453645
17774,0.013234479867410769
17474,0.00465647105453645
17164,0.019395306066794953
17165,0.004054344324148443
17172,0.005309049773469448
17495,0.010890367232243674
17509,0.005008372554931493
17198,0.012930413884936053
17200,0.004657102978642168
17535,0.006280500851444966
17543,0.008614930782645445
17545,0.00465647105453645
17550,0.005178348276616334
17250,0.015247375831184608
17558,0.00651888709398861
17576,0.007914575895868635
17586,0.014171177795218046
17587,0.007387574171128057
50776,0.008489643126017571
46251,0.005159867097976171
46567,0.012040863964931361
46901,0.0056306256924280925
47236,0.01121676111901856
47549,0.009663161772205166
48199,0.01676445932489648
48204,0.024069730771517972
48866,0.00465647105453645
49184,0.011433579646975684
49831,0.00465647105453645
50144,0.012168245558183171
50154,0.008061321352517197
50162,0.010403829635305934
50464,0.00465647105453645
50800,0.00628088909342988
45940,0.011932164662961313
45945,0.008414499679553383
46259,0.009792567645056118
46592,0.00415783976908
46594,0.00550896492699749
46599,0.007766797299313643
47568,0.004147356173324448
47570,0.00457224524513275
48221,0.004902154568057795
48555,0.00465647105453645
48870,0.00465647105453645
49196,0.00465647105453645
49522,0.004232751481099984
49536,0.009543008579872633
50172,0.00465647105453645
50179,0.00733088218418487
50815,0.008917483194002266
45954,0.010273370963521707
46290,0.015925030649080903
46298,0.021200497704412794
46620,0.008898963121689208
46949,0.00465647105453645
47260,0.007643572496634747
47276,0.007535662382747781
47597,0.004746089482354705
47913,0.0075621870681680135
47914,0.003494079404388945
48247,0.00959244228043988
48575,0.010015769105195853
48581,0.009222875263140489
48905,0.008778536906110673
49219,0.011439686066265482
49221,0.01697278425430149
49550,0.009882357308895527
50197,0.004070286804688413
50511,0.00843602029134878
50517,0.008310649796401266
50522,0.006221282164599859
45653,0.0103626859961133
45655,0.013692288152962523
53968,0.008770581379634518
6478,0.010128081321321227
6783,0.008428614746909289
6484,0.004887750275038088
6820,0.01984830882141544
6508,0.004917316892943593
6532,0.006530952396764817
6539,0.011710868206261358
6844,0.010148920546506323
6846,0.009216477049743894
6550,0.005094437612599333
6565,0.011275976681073652
6891,0.011008062513825663
7554,0.009482865719887566
7570,0.008360311817380678
7255,0.004961765160019101
7262,0.008346148963574178
7293,0.0055416072127856845
7702,0.003985891124076092
7320,0.009684328440158213
7623,0.007287099670997438
7337,0.010292800127682775
7649,0.004819150969585063
7662,0.004741111401501024
7663,0.014511981870914598
7691,0.00465647105453645
7384,0.012648467428412491
7388,0.0072827852529259085
7391,0.005563996847506274
7417,0.00783858923507864
7103,0.009505445923546105
7114,0.00465647105453645
7118,0.004279440657434661
7438,0.005369082170666964
7450,0.007527995793770113
7141,0.008506835693153296
7473,0.004681796360785291
7172,0.00465647105453645
7180,0.004269017070874142
7493,0.008076138704939574
7497,0.00465647105453645
7509,0.009999810004786707
7209,0.008365061977396353
7526,0.006097292615668659
7532,0.009967508811714284
7857,0.004142232299369867
7858,0.00465647105453645
8164,0.008092039641737355
8172,0.0073210311057517645
16750,0.007968741230192285
77284,0.012575293312110224
77604,0.006276331776807147
77616,0.0051886751816631466
78240,0.012656960316017927
78246,0.022585955781285784
78564,0.008896133026537282
78893,0.0045461095161339225
78896,0.00465647105453645
79534,0.00465647105453645
79853,0.006839253502127501
83476,0.030251044762716398
83793,0.006172917243837084
83798,0.008037053012632049
84105,0.011357665937548004
85078,0.008834564644160865
85384,0.009460057084591949
85396,0.00465647105453645
85399,0.012146469800216282
85708,0.008399999127892022
81568,0.008232688073939233
81572,0.005012837273383352
81885,0.009105068306775444
82212,0.005755552482244569
82524,0.013826574100755419
82848,0.00843276288560995
84447,0.012521654858198375
84453,0.007610269398607805
84458,0.009961731203430548
85092,0.006991995579088071
85723,0.005705556048342967
85724,0.0050491696731127704
81906,0.00465647105453645
82228,0.013605088436301005
82236,0.006949219853128702
82545,0.006215067961388122
82875,0.0091013026443341
83184,0.006871703325055528
83187,0.00465647105453645
83839,0.010112157683097618
84148,0.006514867095119252
6709,0.0049162441769914945
6714,0.005525403284528691
6715,0.008510753407637286
7005,0.006611764449068891
7006,0.007499109318607149
7022,0.008307389980351628
6746,0.013046609463307195
6757,0.003618432018294974
38685,0.00465647105453645
29318,0.008030917350565771
29325,0.0054368608497798385
29357,0.005987965981616296
29638,0.008345984734102462
29370,0.005307028112831685
29383,0.00465647105453645
29685,0.00465647105453645
29689,0.008847349527918692
29696,0.003891812830109032
29409,0.006310096208595749
29412,0.00465647105453645
29709,0.00465647105453645
29711,0.00465647105453645
29736,0.006460629885898345
29438,0.009548272847041286
29447,0.00465647105453645
29163,0.008499199545800468
29176,0.00465647105453645
29490,0.012147160697805203
29180,0.008064652758448271
29217,0.01681106857121019
29531,0.0047770654015977096
29229,0.007448765622382688
29544,0.00465647105453645
29550,0.005189361944051629
29559,0.007735257467890374
29560,0.009537264056943166
29906,0.007890159500287002
30239,0.004124014496382437
30240,0.005029462977065982
30249,0.007693163223520943
29927,0.017856485396097455
29928,0.006926974374683259
30292,0.00465647105453645
30295,0.009294978958680032
30296,0.014346735924615259
30383,0.004981465086551312
30389,0.009021857422108568
30390,0.005219692198048664
30392,0.009500891365390075
30397,0.012104674993306166
30298,0.00914225582333745
30309,0.006987222009056584
30316,0.004318350140610006
30011,0.006519606709739552
38873,0.007922949292365138
39203,0.009068595000336303
38883,0.00465647105453645
38902,0.008297815339343859
38903,0.008495570354364062
38588,0.012205425121371643
38911,0.0054120784326099755
38939,0.00465647105453645
38637,0.004948743502513855
38661,0.010403060257555052
38969,0.006539134497053943
38971,0.004362832064966266
38973,0.00694618373623201
38665,0.009387323685528208
38677,0.0073764402287195075
38986,0.009275724132459478
58821,0.007966413752185228
59451,0.021422026971344998
60102,0.012947166624352116
54606,0.004830321765837328
54609,0.005784745304718971
54614,0.010941602190993466
54616,0.00876114869112403
54943,0.0040229374821791125
54948,0.004420150611793758
55249,0.006916386060051738
55578,0.00465647105453645
55894,0.009151077346458246
55906,0.011144147700311512
51400,0.010299481073211604
51409,0.007887461010264236
51412,0.018038746514886128
51728,0.01350344780172107
51733,0.008152951989225957
52700,0.024198070758050458
53034,0.00868455148344687
53345,0.006675582399793901
53355,0.0060534571287907905
53667,0.008730615670613666
53681,0.005372837154542305
54638,0.007762144661112377
54646,0.0068919102976611095
54963,0.013172810573180828
60692,0.009357546564475286
60698,0.005965397639919127
61013,0.004068687391162272
56240,0.010819774191590284
56564,0.00465647105453645
56871,0.008832808523720502
56874,0.008804759975489879
56882,0.004879423172578701
56886,0.021497114299657002
57519,0.00465647105453645
57520,0.014343547851915365
57521,0.01914188894178968
57527,0.007697716630143267
57834,0.0058348128826208445
57841,0.004465326819403069
58151,0.010452286237121525
58166,0.004729170345395974
58481,0.01007154280597407
58809,0.004499159444688952
59116,0.0101300361884868
59117,0.00681784881868885
59121,0.011926996540324648
59124,0.004127450776493671
59436,0.005398910809756453
59768,0.007383942222969045
60394,0.031306552863677395
60399,0.009615910595936476
60728,0.005797930159820396
61034,0.008777517108164767
56257,0.008118841068148397
56262,0.010283517537145164
56266,0.011010937264697974
56571,0.013285113008898137
56572,0.006575012244852004
56897,0.020583264551410296
57222,0.010409339831107058
57228,0.008378821225329462
57531,0.006260466236808368
57867,0.007278894370127245
58183,0.010058882108509084
47516,0.007017084677728479
47518,0.006683269293547902
47520,0.009383005308768318
47523,0.009957494693709355
47839,0.009193888379850265
49471,0.00366783872988692
50430,0.007415634983051601
50431,0.009084471488207116
50750,0.004797392938481763
46881,0.005098009283278367
47855,0.0077796559345615175
48198,0.00465647105453645
49479,0.004249056093928323
49487,0.004026791189166086
49809,0.006390068326177805
55270,0.01007298264039995
55274,0.00465647105453645
51095,0.0039016698131896
51426,0.012183903223309714
51744,0.004799870365971949
51753,0.01109880931780473
52398,0.007454817808931987
52399,0.01937198307812113
52409,0.005500335367240078
53050,0.00505936920949459
53366,0.010972218159744042
54343,0.007852253514723066
58711,0.004446338829227465
58717,0.004620522012605751
59049,0.00465647105453645
59370,0.005540141643750915
59994,0.007841353656529092
60316,0.00810012171821376
60324,0.006684380082668093
60326,0.006699565595189509
60644,0.00465647105453645
60966,0.013137604025482632
56498,0.00465647105453645
56506,0.011337962320722081
56508,0.012155106214481957
57132,0.006868920434225532
57150,0.015369320931107497
25441,0.0040301574155709625
25766,0.011669218513638486
25771,0.007744947494059595
25790,0.00465647105453645
25792,0.008309943124264191
26451,0.00465647105453645
26459,0.00443201722078057
26462,0.007647905901783373
26468,0.004863518652279312
26472,0.008955078033618065
26474,0.006522595733945065
26165,0.008796617301192751
26175,0.006060818732308026
26503,0.014880402323619892
26183,0.01952424463133521
26186,0.00465647105453645
26198,0.01911848882877004
26234,0.00393374934822309
26543,0.008837152310809187
26544,0.005782850605461422
26555,0.004791566601833122
26560,0.00465647105453645
26561,0.01784629590503604
26267,0.007349161530869619
26593,0.006979222507684963
26285,0.017875524322252038
26293,0.006158108816463557
26295,0.00465647105453645
25997,0.00465647105453645
26308,0.009780284962547021
26002,0.007307523202803223
26004,0.005945040629210689
26013,0.014591286845917015
26321,0.009854877107952884
26351,0.013945264364718896
26046,0.00465647105453645
26361,0.00465647105453645
26368,0.01041468103416901
26369,0.007783614206091161
26066,0.00465647105453645
26387,0.007095832995502026
26082,0.008674981293720296
26422,0.006562920302693653
26737,0.003779495858001925
26749,0.008502472376082064
27070,0.010795832359366549
26765,0.01227723338608107
35937,0.00902092904163685
36043,0.00599459337587749
36045,0.015412036401646834
35642,0.005483384960396101
35653,0.006528956948965689
35667,0.0057631032039525765
35679,0.0044026730630279285
35976,0.005609403156867175
35696,0.007965069239165975
35981,0.008876688190161006
35984,0.004233370530837229
35986,0.0038212581595748842
35987,0.014470124473502603
35989,0.014472841133910157
35705,0.006649622640816801
35707,0.00465647105453645
35708,0.011941674203738383
35715,0.007583923521047122
35718,0.017323576772671233
35719,0.01068982011454239
36004,0.008788346894250674
36008,0.004681796360785291
6379,0.0049638023695173835
6067,0.006903201004790003
6400,0.006887117182709381
6090,0.019584957454545627
6104,0.009530670190402926
6435,0.00484634666405211
6128,0.0069169669600973
6134,0.016508112569175126
5838,0.0066601027475196905
5875,0.00872362411813501
5877,0.004321153997596012
6194,0.00465647105453645
5882,0.005419406251353782
5885,0.010246818250754512
5896,0.010417097628968206
5897,0.014579908729651727
6219,0.0038055473848608414
6233,0.005825728553309012
6245,0.005245005135197811
5960,0.00465647105453645
6267,0.005399823793627058
6906,0.006829401138720039
6924,0.00465647105453645
6627,0.009481675042536093
6638,0.008794796081983487
6955,0.004646879521046531
6959,0.007891990768542655
7069,0.0046388165790350365
6972,0.008274316239372876
15582,0.008679266583706486
15585,0.006019838713923206
15586,0.0092845730037871
15592,0.010836553127130055
15596,0.008591925640846699
15320,0.009537837791905148
15335,0.010891059626047129
15345,0.00465647105453645
15355,0.004452378286845578
15357,0.01799138234245505
15377,0.011591188598881802
15386,0.007181522508729278
15706,0.015555004296702764
39966,0.01228735178927163
40296,0.005615079546242467
40301,0.00465647105453645
40311,0.01572507014699779
45265,0.006461835389860042
45595,0.00465647105453645
41103,0.011474348632254794
41104,0.007911254460405023
41106,0.0242686668171401
41743,0.00465647105453645
41749,0.0057795094301892735
42392,0.006468533690332768
43036,0.008503307381678168
43358,0.00465647105453645
43676,0.006470843704518448
43985,0.010163053972083337
43987,0.013706523558650784
43996,0.006728918856012963
44641,0.003280323627393342
44646,0.03441042378098074
44962,0.01695975052848688
45619,0.010203377388809783
41112,0.0059307544877515005
41128,0.01086275204791845
41129,0.005423597873626335
42093,0.013383985689701587
42094,0.008226607101578288
42411,0.00465647105453645
42413,0.00465647105453645
42420,0.0055197106027183845
42728,0.008291142736376744
43365,0.010087875039449141
43687,0.004591548278521285
44004,0.0067167029717099085
44005,0.004783627079870645
47169,0.010731744788065548
47500,0.004230385981065375
47815,0.008242772099162278
47821,0.004465326819403069
47823,0.00947406517405629
48147,0.010581718757001809
48797,0.009123768839646608
48801,0.017156304901382896
48805,0.009763551466375543
49124,0.0067802215671623825
49126,0.00465647105453645
49130,0.00869820585182277
49764,0.005441997983035764
49776,0.00465647105453645
50085,0.003709153406680397
50088,0.0066418847163968306
50410,0.009307113341977495
50729,0.006435999374233763
50733,0.006024732628013127
45877,0.008786173880359053
46199,0.004461353405953373
46866,0.009838342462293136
47182,0.005361310841966265
67972,0.008059272519713053
68280,0.003561816644687363
68283,0.014843205536713451
68608,0.007793839130764018
68612,0.007422932838405976
68613,0.012132485002887532
68925,0.005366583887006964
69559,0.00465647105453645
69887,0.01078628363087374
69890,0.007963503739479016
70198,0.0066277084527227425
70527,0.00465647105453645
70851,0.004413942208424813
71163,0.0054619435135983925
71169,0.01061793919573615
66374,0.008450432903807733
66378,0.004613825629366188
66694,0.005525965955214164
66697,0.012779715771273103
67656,0.006875988672021883
67660,0.005346481625834925
67974,0.008366550905840703
67979,0.015983279361646986
68308,0.00465647105453645
68309,0.004646879521046531
68937,0.0075941294659362495
70215,0.009852974626330136
70222,0.007964590584349332
70223,0.00465647105453645
70534,0.004185601319283548
70540,0.014705573739153852
70856,0.004192573143719154
70867,0.007321273446261738
71182,0.010751068905494262
66721,0.01164587791896298
67690,0.01019109224726257
68012,0.0046721529063653245
68653,0.011395005624021605
68972,0.016340265315024756
69283,0.006176010710220281
70246,0.011801751505960457
70252,0.00465647105453645
70555,0.011521084560896622
70885,0.006714964024063729
71201,0.0038745265331242354
66422,0.00465647105453645
66423,0.00465647105453645
77824,0.010047867787538549
77831,0.003929211531773728
77832,0.00465647105453645
78148,0.0037668645059485313
78466,0.01336964083165017
78471,0.012911644183954261
9343,0.009912860501587534
9347,0.008218585312066625
9048,0.007951367387370178
9055,0.007751104398970555
9363,0.00784356871372371
9373,0.011263776496141707
9063,0.006456315366761853
9067,0.013966715133951386
9068,0.004258427812747358
9072,0.0038523190516897596
9082,0.00465647105453645
9086,0.00465647105453645
9401,0.00465647105453645
9406,0.00637330220822067
9415,0.004746692040645237
10074,0.009927734195151222
9762,0.00465647105453645
9780,0.011187797668966938
10107,0.013063392364821194
10112,0.019978388308438934
9798,0.004904673629176152
10125,0.011208599709799273
9813,0.00465647105453645
9814,0.003972666668712037
9820,0.007815642844836372
10222,0.012764783816689452
10226,0.012586176547001806
10153,0.011709444635571052
9844,0.015875308229230497
9849,0.0077570796537517065
10165,0.008185446764662476
9867,0.006185148970326396
10194,0.00465647105453645
10195,0.013582353146367177
10199,0.00503636424582464
9884,0.014036141380995435
10212,0.00595365558798486
10220,0.010291382672765395
9904,0.006406699524659915
9913,0.008686147637500677
9609,0.004750249870099051
9925,0.006788141962752404
18484,0.0035863818806460444
18816,0.008716648944260837
18501,0.006325936731609495
18830,0.0104511616500602
18831,0.0068138552913654706
18864,0.006350296675575387
19507,0.003836437994098571
19202,0.00828483297090545
19234,0.007698812537744552
19236,0.007335031235918268
19540,0.004687630248307581
19253,0.013588179353798555
19255,0.007513057242390722
19665,0.006392943300906415
19259,0.005422042741114569
19265,0.00465647105453645
19561,0.00864440417325167
19562,0.013149576575963785
19565,0.011877182664397688
19572,0.0056184450561956685
19293,0.009659546690804027
19298,0.011571169777209137
19301,0.007337684125273796
19308,0.008742914340825974
19315,0.007419697372957187
19605,0.008817524906057245
38301,0.0047113048824267475
37982,0.003942794233023661
37987,0.004057502089632746
38316,0.00784244453575462
38317,0.02017214589229474
38016,0.00884519704496037
38333,0.00465647105453645
38334,0.01000275556454937
38336,0.0068473380073149565
38339,0.010142934761342795
38341,0.005026176867921061
38023,0.004630878279583865
38045,0.00465647105453645
38051,0.015367202255564472
38080,0.004521911804244075
38393,0.00807289929871382
38397,0.007517499923434836
39055,0.005215999431901604
39056,0.004136634421839754
38736,0.013949619592588336
39070,0.01503272642749445
39081,0.013539747503067941
39089,0.008715937058740658
39093,0.006531170297286476
39103,0.004254156424919251
39109,0.00465647105453645
38789,0.00465647105453645
39209,0.009195149880485939
38805,0.010230656886257109
38838,0.01596474123131929
39157,0.0043355027389864915
39170,0.00465647105453645
39176,0.007384059539751552
39181,0.004667959256454784
47998,0.004013502786093882
48003,0.00465647105453645
48330,0.00465647105453645
48337,0.007885315851650547
48650,0.00465647105453645
48660,0.006857147644318912
48976,0.021408970076110766
48980,0.00465647105453645
48986,0.008060741111410485
49629,0.003986153739001782
49630,0.00465647105453645
49950,0.005130030540846251
49959,0.01230646859871101
50272,0.0035950571266600124
45740,0.011194001346739412
46068,0.005122415710873625
46071,0.0042812403537737095
46382,0.00465647105453645
46391,0.022307240329067696
46715,0.00465647105453645
46724,0.0062831341573083834
47036,0.008259271419512524
47362,0.005056507558649739
48345,0.007314419923069718
48674,0.00465647105453645
48995,0.005040700574189325
48999,0.01078919320152743
49322,0.006246454971323448
49639,0.009091753376132916
49642,0.005085991875424022
49643,0.014240324984729633
49649,0.00779437306595536
49650,0.009478527378400995
49658,0.009296120129302435
49962,0.007961801735144004
49967,0.008001845404420387
49970,0.007660810648618602
49971,0.01895022123788484
84537,0.02129748277089164
85489,0.017112194974087072
85499,0.007754952629646096
81678,0.010176552360309565
81983,0.006714078167440683
81995,0.009937466378061957
82305,0.023726169489791414
82314,0.013261671254109342
83276,0.007651742072746782
83584,0.007363988600738413
83596,0.0038776738047000695
84239,0.012234786570601635
84558,0.007762559153833548
84862,0.013003234515730289
84863,0.023529576340878693
85197,0.009115599906432174
81699,0.0041141979108897195
82017,0.009066792642483184
82659,0.00692478021793548
82963,0.004739996380630611
83610,0.019253880536331865
8770,0.013729194618195998
8774,0.008499959948688374
8796,0.004626290534670216
9135,0.006089606680382794
9448,0.006194926191953602
9158,0.00807370960548616
9465,0.0053978660811175245
9469,0.0045458014377531995
9474,0.005219925713268393
9177,0.010406735373690744
9198,0.011010559718004104
9208,0.0066666824729722995
9209,0.008403127547513043
9508,0.006536120207302543
9512,0.00465647105453645
9517,0.014795107060786697
9223,0.015444862702212823
9224,0.010910943340378908
9225,0.00839177449967324
9529,0.006781014112236654
9252,0.006852415014214618
9550,0.010427848031023342
9263,0.007199890542124447
9267,0.012689013983763122
9271,0.0061964556618857814
9573,0.0056502742642701945
9281,0.010658605628628432
9295,0.03608382159845323
8986,0.021346357503137542
9310,0.004376674621606332
9316,0.01468947380864626
9016,0.007444767589201565
9017,0.006453080235879104
59881,0.00465647105453645
45760,0.005690488297601092
46083,0.00465647105453645
46091,0.0040037714058647105
46411,0.009964580962429189
47062,0.007406070090634706
47065,0.00465647105453645
47388,0.0040758952359690286
47396,0.0066518011203600775
48035,0.00465647105453645
48051,0.0084686472115144
48054,0.008236556407003312
48693,0.011614615192183311
49020,0.00465647105453645
49029,0.003939017580880308
49347,0.01149620377543207
49353,0.005196966177545929
49670,0.010221752860997252
49994,0.012026022937537644
50311,0.00938412698206881
46107,0.00465647105453645
46110,0.0060358054691631875
46428,0.007710597212791033
46432,0.02658932100160332
46441,0.00465647105453645
47083,0.0037978984896060142
47090,0.0048147658038066215
47417,0.011031331479392118
47730,0.00833976800499558
48066,0.016007173850795493
48067,0.007693054504918824
48382,0.00465647105453645
48400,0.009577315586834712
48708,0.008520830463452514
49049,0.012155590695281443
49366,0.011692353449043754
49369,0.005507210496685367
49375,0.010563653551810446
49694,0.004110523949611176
49696,0.015880441730925753
50010,0.008819814392800811
58910,0.00964821831238442
59222,0.01252640145515444
59227,0.007732723396553014
59533,0.005183074016843684
59870,0.00465647105453645
60179,0.011437506399464616
60495,0.009059328453156415
60503,0.00498039571474815
60815,0.005644772168231176
56038,0.005535702173866617
56040,0.005142763953499708
56351,0.004875179303063898
56356,0.010692692655624728
57329,0.00465647105453645
57647,0.00465647105453645
57970,0.004108254532868096
58283,0.007654415914987714
58603,0.014339445983800018
58606,0.0049328633800594605
58918,0.005155195807145484
58922,0.006660536665208311
58924,0.006324672307420797
59239,0.009266798593147909
59243,0.012107189448213351
59249,0.004882732882460698
34635,0.009957084652385125
34636,0.011945081814997751
34326,0.012535380744255042
34645,0.011551061147518226
34339,0.01007513155795811
34352,0.004242016763467415
34369,0.0040103595076610155
34391,0.011024620871709231
34422,0.004349570155889214
34423,0.00465647105453645
34425,0.00465647105453645
34426,0.004521911804244075
34429,0.007851923346255786
43840,0.032386265996827125
44146,0.009005351041484321
44156,0.006482429524467027
44474,0.007604729858974223
44482,0.007105457882442568
44484,0.008411457144160485
45443,0.012420324592377753
41276,0.011055360083637722
41283,0.004420706384735235
41600,0.007017472211480618
42569,0.005502885163937043
42897,0.004183607720299161
43208,0.011123818399041472
43210,0.00876165687301781
43215,0.006781063365726366
44495,0.00939912098137079
44501,0.005656258667624153
44502,0.008383867291457014
44507,0.011021730342422154
44824,0.006805507388493818
44827,0.00465647105453645
45144,0.011193164381314524
45465,0.005414118381745421
45481,0.004486210600314519
40647,0.013577352727336572
40650,0.007298588113803367
40976,0.008967344678840874
40977,0.01405650776413972
41944,0.007803360104873376
41961,0.007634815627868473
42271,0.00653763233817943
42272,0.004807070828117395
42598,0.005597605406865417
42908,0.005008372554931493
42913,0.00465647105453645
43236,0.013760962547292805
43865,0.008254220597679742
43874,0.005565410967429286
45165,0.00465647105453645
83558,0.00703211642360274
83864,0.005464481932696676
83878,0.012297264908820878
84193,0.007636731938526799
84200,0.005826409936860843
84510,0.004367674042067269
85159,0.004724172760232165
85472,0.005134980874991543
85790,0.008693438599448098
85791,0.010945163218933825
7891,0.00465647105453645
7894,0.0107673417663738
8231,0.01138394293546445
7950,0.006619868989737163
8259,0.005459003321004335
7969,0.00465647105453645
7972,0.009290200902203984
8272,0.0047154667616680765
7990,0.009990429389237027
7999,0.008152014033303878
8287,0.006219599749907917
8299,0.00465647105453645
8008,0.0034910974374848295
8010,0.009994110832743224
8025,0.009878817237155054
8026,0.004851366999266559
8032,0.004077599300268551
7723,0.011029476081087687
7725,0.015085060086224835
7732,0.00856181999414272
7733,0.01041137263913951
7759,0.005104162881382065
8074,0.010753008932937623
7762,0.007040698557199994
7768,0.011037785543087156
8086,0.0041378477961128675
7787,0.014549816814420894
7802,0.009148712834564457
7810,0.007783431496303961
7814,0.005276639668838914
7817,0.010421342685742255
7834,0.005139414921118132
8154,0.00465647105453645
8157,0.009699416143950944
8487,0.010639132600373344
8489,0.005862512645919471
8823,0.009828439221350984
8839,0.0091231348409253
8847,0.00814263117581984
8859,0.00810075545349507
8539,0.004934634958353129
8863,0.00465647105453645
8552,0.012225608341448759
8980,0.006126532223050698
8887,0.009917198500826258
8907,0.005632318460545169
8608,0.012168136543656068
8614,0.0054475163529989264
8921,0.013442487083226897
8927,0.006693587145016494
68420,0.005001562121776752
68747,0.016745830765547445
69055,0.015014218019524269
69059,0.0040434116836021395
69062,0.00751515076669853
69071,0.016244865603270098
69713,0.005531014259293551
70347,0.013134225575657396
70349,0.012098191924975963
70668,0.00708314921615631
70979,0.0053592284676364866
66529,0.006039166375126968
67170,0.008029540173855904
67813,0.00465647105453645
68438,0.004646879521046531
68760,0.006075295488443077
68764,0.005300271588511165
68765,0.011201089941210994
68770,0.008931286601395997
69074,0.00465647105453645
69397,0.009734402309566324
69409,0.004089579333066095
69722,0.015337710150987916
69731,0.007851931282184046
70038,0.010326962895633783
70051,0.006611675259826783
70363,0.007228541117734431
70365,0.004243151486978346
80487,0.004995005150548082
80489,0.00465647105453645
80800,0.010071525873563936
80807,0.01507501214822579
81455,0.00465647105453645
81456,0.00465647105453645
76664,0.015332493415702647
76994,0.00690460552019346
77309,0.006669402001631947
77310,0.009772409279077408
77946,0.010426452729612973
77950,0.003906357006376286
78899,0.016146007545943072
78910,0.01160921217757635
78915,0.005969218199002082
79545,0.015030212178839826
79557,0.005816798629460974
79867,0.005520817061925921
